Campaign_ID,Name,Start Date,End Date,Channel,Client,Street,City,State,State,Country,Zip,Email,Phone,Contact,Audience,Geschlecht,Altersgruppe,Location,Views,Likes,Clicks,Conversions,Conversion_Rate,Expense,Executive
548,Campaign 548,2023-11-15,2023-11-21,Instagram,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Male 60+,Male,60+,UK,8239,7428,1891,418,"5,07%","11415,21",Thomas Ryan
549,Campaign 549,2023-06-05,2023-06-30,Facebook,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Male 40-60,Male,40-60,Australia,37914,3566,3760,192,"0,51%","40046,15",Thomas Ryan
550,Campaign 550,2023-10-05,2023-10-06,TikTok,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Adults 40-60,Unknown,40-60,India,85675,1929,371,482,"0,56%","2333,47",Jesus Rivera
551,Campaign 551,2023-04-10,2023-05-02,TikTok,Green|Lloyd|Ball,30284 Villarreal Passage Apt. 698,Brownshire,NV,Nevada,USA,89609,wrightlucas@yahoo.com,+56229307994586,Shelly Stafford,Female 18-40,Female,18-40,UK,59750,5191,4322,179,"0,30%","11171,37",Jesus Rivera
552,Campaign 552,2023-07-02,2023-07-04,YouTube,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Male 18-40,Male,18-40,Japan,8281,2729,2207,590,"7,12%","33766,67",Lauren Riggs
553,Campaign 553,2023-01-16,2023-02-02,Facebook,Jackson Inc,96299 Miller Spur,Jensenfurt,CA,California,USA,97794,jeremy09@yahoo.com,+5576707467238,Karen Rivers,Male 60+,Male,60+,Canada,92881,8244,1048,597,"0,64%","30183,91",Thomas Ryan
554,Campaign 554,2023-03-25,2023-04-06,Facebook,Fox|Carter|Cunningham,99919 Michelle Green Apt. 424,West Hannah,KY,Kentucky,USA,63482,bradymcclain@hotmail.com,+1172175730,Andre Manning,Female 18-40,Female,18-40,USA,25102,423,2306,115,"0,46%","21717,1",Brandon Townsend Jr.
555,Campaign 555,2023-11-26,2023-11-29,Email,White Ltd,172 Angela Crescent Apt. 306,North Laura,HI,Hawaii,USA,69094,jeremy56@gmail.com,+3201853187395,Nathan Weber,Teens 13-19,Unknown,13-19,USA,28434,5705,2762,611,"2,15%","38953,97",Jesus Rivera
556,Campaign 556,2023-09-02,2023-09-20,TikTok,Walter Ltd,591 Gallegos Shore,East Jennifer,VT,Vermont,USA,67675,gravessusan@gonzalez.com,+4034303913,Sarah Warren,Female 40-60,Female,40-60,Japan,77248,7277,2513,645,"0,83%","31711,24",Aaron Faulkner
557,Campaign 557,2023-12-07,2023-12-24,TikTok,Phillips|Lewis,152 Munoz Spur,Richardbury,NE,Nebraska,USA,64820,ssullivan@yahoo.com,+163276214014577,April Williams,Female 18-40,Female,18-40,Europe,64760,6901,592,357,"0,55%","2343,95",Aaron Faulkner
558,Campaign 558,2023-06-04,2023-07-01,Facebook,Herrera|Cook,0613 David Haven Apt. 354,North Samantha,MI,Michigan,USA,10699,ijordan@gmail.com,+8808919091,Madison York,Adults 40-60,Unknown,40-60,Japan,30243,7311,3013,543,"1,80%","12348,63",Wesley Simon
559,Campaign 559,2023-11-08,2023-11-11,YouTube,Fisher Group,880 Watson Ramp Suite 059,Reynoldsfurt,GU,Guam,USA,10725,brian57@hotmail.com,+11851687120,Jeremy Baker,Female 60+,Female,60+,UK,75884,1346,579,747,"0,98%","16583,39",Melissa Haynes
560,Campaign 560,2023-09-29,2023-10-24,Email,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Adults 40-60,Unknown,40-60,UK,61132,7347,583,771,"1,26%","36681,7",Thomas Ryan
561,Campaign 561,2023-01-03,2023-01-06,Facebook,Nunez|Bowers,6821 Walker Via Suite 228,Lake Jessica,NE,Nebraska,USA,5036,michelle44@yahoo.com,+1864384897,James Woods,Seniors 60+,Unknown,60+,Australia,91198,1427,2362,70,"0,08%","41732,19",Wesley Simon
562,Campaign 562,2023-01-03,2023-01-07,YouTube,Vaughan Group,PSC 0937,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,baldwinhailey@klein-fitzgerald.com,+1349058667435806,Ashley Carter,Adults 40-60,Unknown,40-60,Latein America,95668,4575,3630,641,"0,67%","35713,13",Jesus Rivera
563,Campaign 563,2023-12-23,2024-01-08,Email,Fox|Carter|Cunningham,99919 Michelle Green Apt. 424,West Hannah,KY,Kentucky,USA,63482,bradymcclain@hotmail.com,+1172175730,Andre Manning,Adults 40-60,Unknown,40-60,USA,30742,3986,2245,266,"0,87%","9993,61",Brandon Townsend Jr.
564,Campaign 564,2023-11-06,2023-12-06,Facebook,Jones LLC,89103 Jennings Cape Suite 740,South Dianafort,FL,Florida,USA,68504,norrisjames@pearson-burton.biz,+36395706167906,Danielle Hernandez,Adults 40-60,Unknown,40-60,Europe,1686,9974,1657,504,"29,89%","24402,45",Aaron Faulkner
565,Campaign 565,2023-11-29,2023-12-12,TikTok,Hunt|Woods|Saunders,48531 Garcia Walk,Gonzalesville,WY,Wyoming,USA,31844,rramsey@warren.com,+1628025355066010,April Brewer,Male 40-60,Male,40-60,Canada,99064,6800,2348,920,"0,93%","33158,28",Melissa Haynes
566,Campaign 566,2023-05-04,2023-05-19,TikTok,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Seniors 60+,Unknown,60+,Canada,67436,1912,4256,518,"0,77%","34634,74",Thomas Ryan
567,Campaign 567,2023-05-26,2023-06-03,Facebook,Salinas|Rodriguez|Bowman,04604 Davidson Underpass Apt. 439,Lake Tiffany,DC,District of Columbia,USA,35416,gutierrezjames@yahoo.com,+155494860860863,Laura Caldwell,Adults 18-40,Unknown,18-40,Japan,81307,3086,4132,184,"0,23%","43597,88",Thomas Ryan
568,Campaign 568,2023-10-01,2023-10-10,TikTok,Ross Group,2397 Allison Knolls Suite 213,Jacksonside,WV,West Virginia,USA,58803,kristopher99@romero.org,+184424524870945,Lauren Graham,Teens 13-19,Unknown,13-19,UK,46473,6249,1331,637,"1,37%","8018,37",Brandon Townsend Jr.
569,Campaign 569,2023-04-19,2023-05-15,Email,Ross Group,2397 Allison Knolls Suite 213,Jacksonside,WV,West Virginia,USA,58803,kristopher99@romero.org,+184424524870945,Lauren Graham,Adults 18-40,Unknown,18-40,Europe,13392,1573,523,59,"0,44%","845,52",Brandon Townsend Jr.
570,Campaign 570,2023-05-19,2023-05-24,Facebook,Phillips|Lewis,152 Munoz Spur,Richardbury,NE,Nebraska,USA,64820,ssullivan@yahoo.com,+163276214014577,April Williams,Male 40-60,Male,40-60,Japan,72587,9206,4522,84,"0,12%","44424,82",Aaron Faulkner
571,Campaign 571,2023-03-06,2023-03-27,Facebook,Mitchell|Rojas,Unit 7421 Box 5134,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,johnathan43@hotmail.com,+12115886353,Benjamin Anthony,Female 40-60,Female,40-60,Australia,90979,7824,1463,300,"0,33%","27451,58",Thomas Ryan
572,Campaign 572,2023-10-31,2023-11-15,Instagram,Ramirez|Wilson,6802 Scott Ways,Jasonbury,NM,New Mexico,USA,94299,robertellis@simpson-gutierrez.com,+41408698958325,Christine Nguyen,Adults 40-60,Unknown,40-60,Latein America,52251,5191,2016,707,"1,35%","7191,6",Becky Brown
573,Campaign 573,2023-01-06,2023-02-02,Instagram,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Male 18-40,Male,18-40,Europe,10330,2556,3106,585,"5,66%","4687,95",Thomas Ryan
574,Campaign 574,2023-06-26,2023-07-25,Facebook,Drake|Vasquez,8980 Cox Park,South Robert,NV,Nevada,USA,66099,tylersheila@hicks.com,+1238005701,Teresa Doyle,Female 60+,Female,60+,Latein America,50136,8383,4725,531,"1,06%","29927,92",Michael Camacho
575,Campaign 575,2023-02-25,2023-03-15,YouTube,Smith|Bailey,055 Rebecca Ramp,Edwardsland,WY,Wyoming,USA,72139,bakerpaul@holland.com,+05449561427992,Sharon Reeves,Teens 13-19,Unknown,13-19,Australia,56788,6094,4412,423,"0,74%","34283,55",Michael Camacho
576,Campaign 576,2023-05-17,2023-06-09,Email,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Male 40-60,Male,40-60,Canada,81235,1627,1022,677,"0,83%","4974,51",Jesus Rivera
577,Campaign 577,2023-03-30,2023-04-29,YouTube,Green|Blake,230 Brandon Bypass Apt. 679,New Melissa,TN,Tennessee,USA,37505,karenpayne@yahoo.com,+399882061459395,Dustin Ramirez,Male 18-40,Male,18-40,USA,26289,8400,3049,494,"1,88%","12221,77",Jesus Rivera
578,Campaign 578,2023-01-23,2023-02-14,Facebook,Salinas|Rodriguez|Bowman,04604 Davidson Underpass Apt. 439,Lake Tiffany,DC,District of Columbia,USA,35416,gutierrezjames@yahoo.com,+155494860860863,Laura Caldwell,Male 60+,Male,60+,Canada,97761,8065,3956,80,"0,08%","36828,93",Thomas Ryan
579,Campaign 579,2023-06-05,2023-06-18,Email,Fisher Group,880 Watson Ramp Suite 059,Reynoldsfurt,GU,Guam,USA,10725,brian57@hotmail.com,+11851687120,Jeremy Baker,Female 18-40,Female,18-40,India,95533,6502,4720,785,"0,82%","7108,9",Melissa Haynes
580,Campaign 580,2023-03-29,2023-04-01,TikTok,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Male 60+,Male,60+,USA,50441,2628,1881,15,"0,03%","21221,03",Melissa Haynes
581,Campaign 581,2023-10-08,2023-10-13,TikTok,Patterson|Sons,0171 Patricia Street Suite 265,Frankmouth,MS,Mississippi,USA,50700,nataliemartinez@hotmail.com,+2281662016,Christopher Riggs,Adults 18-40,Unknown,18-40,USA,80620,3779,1134,403,"0,50%","39969,1",Jesus Rivera
582,Campaign 582,2023-01-13,2023-02-02,Instagram,Walter Ltd,591 Gallegos Shore,East Jennifer,VT,Vermont,USA,67675,gravessusan@gonzalez.com,+4034303913,Sarah Warren,Seniors 60+,Unknown,60+,Canada,53075,3215,2349,818,"1,54%","35269,91",Aaron Faulkner
583,Campaign 583,2023-01-28,2023-02-26,Email,Mcclain|Beltran|Patterson,2179 Obrien Fort,New Christopher,FL,Florida,USA,6005,jeffrey07@rice.com,+698872596657978,Bryan Moore,Female 18-40,Female,18-40,UK,41294,1857,1625,368,"0,89%","14742,72",Brandon Townsend Jr.
584,Campaign 584,2023-03-02,2023-03-31,Facebook,Edwards LLC,123 Amanda Summit,Lake Marietown,IL,Illinois,USA,81773,tinamckay@sharp-smith.com,+506912217980069,Matthew Davis,Female 18-40,Female,18-40,Japan,81106,8002,2126,499,"0,62%","36741,53",Melissa Haynes
585,Campaign 585,2023-04-08,2023-04-10,Email,Mitchell|Rojas,Unit 7421 Box 5134,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,johnathan43@hotmail.com,+12115886353,Benjamin Anthony,Female 60+,Female,60+,USA,27151,3612,2320,163,"0,60%","6548,04",Thomas Ryan
586,Campaign 586,2023-12-07,2023-12-15,Email,Harmon Inc,3532 Carla Spurs Suite 631,East Susanside,VA,Virginia,USA,63110,steven77@miller.com,+1293472414472086,Heidi Black,Adults 40-60,Unknown,40-60,Latein America,56032,7833,3327,479,"0,85%","13186,21",Kyle Serrano
587,Campaign 587,2023-01-29,2023-01-30,YouTube,Williams PLC,911 Thomas Manors,Longchester,ID,Idaho,USA,62649,sanchezangela@butler.com,+88158970981186,Reginald Lee,Teens 13-19,Unknown,13-19,Canada,31424,9960,507,826,"2,63%","34523,67",Michael Camacho
588,Campaign 588,2023-03-06,2023-03-30,YouTube,Salinas|Chavez,53637 Bonnie Walk Suite 961,South Adrianaport,IA,Iowa,USA,49560,richard84@hotmail.com,+2545622603,Chelsea Hoffman,Seniors 60+,Unknown,60+,Australia,30628,2399,4304,610,"1,99%","28233,93",Thomas Ryan
589,Campaign 589,2023-05-16,2023-06-10,Email,Phillips|Lewis,152 Munoz Spur,Richardbury,NE,Nebraska,USA,64820,ssullivan@yahoo.com,+163276214014577,April Williams,Female 40-60,Female,40-60,Latein America,4819,8486,1701,406,"8,42%","4949,35",Aaron Faulkner
590,Campaign 590,2023-08-08,2023-08-16,Email,Pearson|Shah,5117 Suzanne Branch,Barnesmouth,VA,Virginia,USA,53846,anthony54@perez.com,+6441946281,Shannon Martinez,Teens 13-19,Unknown,13-19,Japan,46209,7370,2603,535,"1,16%","19804,52",Jesus Rivera
591,Campaign 591,2023-04-09,2023-04-23,Facebook,Schneider PLC,872 Davila Ville Apt. 985,Millerland,GA,Georgia,USA,42888,beasleycraig@yahoo.com,+1430693791,Stephen Murphy,Adults 18-40,Unknown,18-40,USA,56978,9743,4008,582,"1,02%","27837,31",Lauren Riggs
592,Campaign 592,2023-04-13,2023-04-16,Facebook,Bradley|Jackson|Miller,190 Bradley Mill Suite 940,Craigbury,MO,Missouri,USA,18832,hansonpatrick@hunt.com,+3551561435486,Dr. David Glass Jr.,Male 18-40,Male,18-40,Europe,77216,7334,3801,683,"0,88%","44205,71",Melissa Haynes
593,Campaign 593,2023-05-27,2023-05-28,Instagram,Lopez PLC,0806 Watson Drive Suite 662,Port Andrea,DE,Delaware,USA,42578,zmcintyre@bauer.info,+3724028579,Barbara Walker,Male 60+,Male,60+,Japan,81006,7789,2104,526,"0,65%","49969,56",Lauren Riggs
594,Campaign 594,2023-01-14,2023-02-07,Facebook,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Male 40-60,Male,40-60,Europe,61639,1042,4734,691,"1,12%","17368,78",Jesus Rivera
595,Campaign 595,2023-08-19,2023-09-12,YouTube,Patterson|Sons,0171 Patricia Street Suite 265,Frankmouth,MS,Mississippi,USA,50700,nataliemartinez@hotmail.com,+2281662016,Christopher Riggs,Adults 18-40,Unknown,18-40,India,77055,9489,2976,879,"1,14%","28296,69",Jesus Rivera
596,Campaign 596,2023-08-17,2023-09-01,Facebook,Mcclain|Beltran|Patterson,2179 Obrien Fort,New Christopher,FL,Florida,USA,6005,jeffrey07@rice.com,+698872596657978,Bryan Moore,Male 18-40,Male,18-40,UK,71289,8286,3794,324,"0,45%","13346,46",Brandon Townsend Jr.
597,Campaign 597,2023-11-30,2023-12-15,TikTok,Lyons PLC,20804 Burgess Trace,Petersenburgh,WV,West Virginia,USA,31082,nicholastaylor@yahoo.com,+4964036865,Sharon Crawford,Male 40-60,Male,40-60,Japan,58142,3147,2799,361,"0,62%","47160,07",Lauren Riggs
598,Campaign 598,2023-06-21,2023-07-19,YouTube,Brown|Lawrence|Collins,069 Jeffrey Neck,North Jeffreyberg,VI,Virgin Islands,USA,70669,tracyfields@evans.com,+135132085844902,Thomas Fleming,Male 40-60,Male,40-60,Latein America,93343,9094,1315,978,"1,05%","41161,5",Michael Camacho
599,Campaign 599,2023-03-15,2023-03-22,YouTube,Miller|Bryant|Burnett,1044 Kennedy Prairie Apt. 186,Jamiemouth,NE,Nebraska,USA,12690,bjohnson@martin-williams.com,+9588403830,Christopher Clark,Female 60+,Female,60+,Europe,39328,754,3491,937,"2,38%","3515,66",Aaron Faulkner
600,Campaign 600,2023-10-25,2023-11-03,Facebook,Lyons PLC,20804 Burgess Trace,Petersenburgh,WV,West Virginia,USA,31082,nicholastaylor@yahoo.com,+4964036865,Sharon Crawford,Adults 18-40,Unknown,18-40,Europe,39294,8805,4909,147,"0,37%","17523,52",Lauren Riggs
601,Campaign 601,2023-03-31,2023-04-21,Facebook,Rowe|Morse|Morgan,247 Young Spur,North Jacobview,WI,Wisconsin,USA,24275,hstafford@yahoo.com,+9344111363,Destiny Atkins,Female 60+,Female,60+,USA,50185,8439,4325,773,"1,54%","48216,05",Becky Brown
602,Campaign 602,2023-11-04,2023-12-03,YouTube,Roberts|Howe,64572 Dawn Forges Suite 455,South Samantha,PA,Pennsylvania,USA,33248,mckenziebrandon@allen.biz,+6985917266697,Robert Mcintosh,Female 40-60,Female,40-60,Canada,82240,9959,4492,561,"0,68%","12926,98",Brandon Townsend Jr.
603,Campaign 603,2023-03-24,2023-03-27,YouTube,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Male 40-60,Male,40-60,USA,21748,5414,850,843,"3,88%","7781,97",Kyle Serrano
604,Campaign 604,2023-11-03,2023-11-25,Instagram,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Teens 13-19,Unknown,13-19,UK,38822,3264,1743,48,"0,12%","2226,49",Thomas Ryan
605,Campaign 605,2023-02-06,2023-02-12,YouTube,Harmon Inc,3532 Carla Spurs Suite 631,East Susanside,VA,Virginia,USA,63110,steven77@miller.com,+1293472414472086,Heidi Black,Female 40-60,Female,40-60,UK,27347,4777,4000,673,"2,46%","36677,99",Kyle Serrano
606,Campaign 606,2023-03-25,2023-04-03,Email,Reed|Galloway|Buck,49317 Vincent Vista Suite 462,Port Nathan,CA,California,USA,23364,larrygraham@lucas.com,+6697082006,Andrea Simmons,Seniors 60+,Unknown,60+,Australia,43823,3723,4028,358,"0,82%","927,32",Wesley Simon
607,Campaign 607,2023-01-01,2023-01-27,Email,Williams PLC,911 Thomas Manors,Longchester,ID,Idaho,USA,62649,sanchezangela@butler.com,+88158970981186,Reginald Lee,Male 40-60,Male,40-60,UK,12063,6291,114,775,"6,42%","24668,77",Michael Camacho
608,Campaign 608,2023-06-19,2023-07-07,TikTok,Brown|Lawrence|Collins,069 Jeffrey Neck,North Jeffreyberg,VI,Virgin Islands,USA,70669,tracyfields@evans.com,+135132085844902,Thomas Fleming,Adults 18-40,Unknown,18-40,India,31421,9103,2516,905,"2,88%","12346,59",Michael Camacho
609,Campaign 609,2023-04-10,2023-04-28,YouTube,Ramos|Gomez|Garcia,PSC 8675,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,huntdavid@orr.info,+9348330793693,Eric Harrison,Male 60+,Male,60+,Europe,94679,9145,4968,495,"0,52%","47978,14",Kyle Serrano
610,Campaign 610,2023-08-16,2023-09-14,Facebook,Weaver|Garner|Ramos,2933 Ortiz Overpass Suite 099,South Douglasburgh,KY,Kentucky,USA,52632,oscott@gmail.com,+4989787718501,Melinda Johnston,Female 60+,Female,60+,Latein America,32551,3324,1619,513,"1,58%",15727,Brandon Townsend Jr.
611,Campaign 611,2023-06-14,2023-06-20,Instagram,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Teens 13-19,Unknown,13-19,Japan,3329,6403,2525,51,"1,53%","38360,16",Thomas Ryan
612,Campaign 612,2023-09-23,2023-10-06,TikTok,Benjamin|Sons,861 Knox Cape Apt. 731,Lake John,CA,California,USA,62474,lrice@yahoo.com,+9707822987046,Derek Juarez,Female 18-40,Female,18-40,USA,96838,4744,1899,937,"0,97%","36560,75",Thomas Ryan
613,Campaign 613,2023-08-16,2023-09-03,Email,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Teens 13-19,Unknown,13-19,Japan,28751,8114,2055,272,"0,95%","3614,79",Thomas Ryan
614,Campaign 614,2023-12-25,2024-01-15,Email,Mitchell|Rojas,Unit 7421 Box 5134,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,johnathan43@hotmail.com,+12115886353,Benjamin Anthony,Teens 13-19,Unknown,13-19,Canada,88208,8118,1367,426,"0,48%","3370,86",Thomas Ryan
615,Campaign 615,2023-12-30,2024-01-21,TikTok,Thomas|Proctor,820 Butler Streets Suite 875,North Denisehaven,WV,West Virginia,USA,66736,brownmario@leonard.com,+3718900231,Angela Moore,Seniors 60+,Unknown,60+,Canada,90420,4085,1467,179,"0,20%","26827,55",Wesley Simon
616,Campaign 616,2023-12-03,2023-12-05,YouTube,Bush|Mendez|Smith,791 Darryl Squares Suite 934,Holdenport,OH,Ohio,USA,41129,churchtimothy@yahoo.com,+3253375294169,Patrick Williams,Seniors 60+,Unknown,60+,India,96919,8851,2393,132,"0,14%","517,95",Brandon Townsend Jr.
617,Campaign 617,2023-04-29,2023-05-17,TikTok,Melton|Smith,03793 Jacobs Branch,West Max,MA,Massachusetts,USA,54633,mercertimothy@huff.com,+7295758232,Patrick Abbott,Female 40-60,Female,40-60,Australia,19927,2141,2105,138,"0,69%","12993,08",Lauren Riggs
618,Campaign 618,2023-09-18,2023-10-12,YouTube,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Adults 40-60,Unknown,40-60,India,31336,2169,415,565,"1,80%","49714,46",Thomas Ryan
619,Campaign 619,2023-12-06,2023-12-22,TikTok,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Female 40-60,Female,40-60,Japan,29676,8319,2094,339,"1,14%","21268,01",Melissa Haynes
620,Campaign 620,2023-07-06,2023-07-16,TikTok,Benjamin|Sons,861 Knox Cape Apt. 731,Lake John,CA,California,USA,62474,lrice@yahoo.com,+9707822987046,Derek Juarez,Teens 13-19,Unknown,13-19,Australia,45814,6939,4604,411,"0,90%","17597,65",Thomas Ryan
621,Campaign 621,2023-01-06,2023-01-28,Facebook,White Ltd,172 Angela Crescent Apt. 306,North Laura,HI,Hawaii,USA,69094,jeremy56@gmail.com,+3201853187395,Nathan Weber,Adults 40-60,Unknown,40-60,Japan,96289,4174,3250,308,"0,32%","21660,63",Jesus Rivera
622,Campaign 622,2023-04-06,2023-04-27,TikTok,Bernard|Sons,8622 Ricky Knoll,New Jenniferville,GA,Georgia,USA,79764,johnsonrobert@white.com,+6182418484012,Julia Moore,Female 60+,Female,60+,Latein America,21086,5859,4420,147,"0,70%","38986,14",Thomas Ryan
